participantId,month,category,amount
578,2022-03,wage,2299
579,2022-03,expense,2276
579,2022-03,wage,3395
581,2022-03,expense,2227
581,2022-03,wage,5909
582,2022-03,expense,2346
582,2022-03,wage,2669
583,2022-03,expense,1998
583,2022-03,wage,5445
584,2022-03,expense,1456
584,2022-03,wage,5483
585,2022-03,expense,1492
585,2022-03,wage,5375
586,2022-03,expense,1065
586,2022-03,wage,3264
587,2022-03,expense,1995
587,2022-03,wage,2497
588,2022-03,expense,2375
588,2022-03,wage,2478
590,2022-03,expense,2098
590,2022-03,wage,2566
591,2022-03,expense,1614
591,2022-03,wage,5307
592,2022-03,expense,1555
592,2022-03,wage,6321
593,2022-03,expense,2114
593,2022-03,wage,2283
594,2022-03,expense,1922
594,2022-03,wage,6229
596,2022-03,expense,2553
596,2022-03,wage,4740
597,2022-03,expense,1687
597,2022-03,wage,2580
598,2022-03,expense,1692
598,2022-03,wage,3228
600,2022-03,expense,3046
600,2022-03,wage,3770
601,2022-03,expense,2254
601,2022-03,wage,2495
606,2022-03,expense,1763
606,2022-03,wage,2490
607,2022-03,expense,1981
607,2022-03,wage,2412
608,2022-03,expense,2020
608,2022-03,wage,2404
609,2022-03,expense,1685
609,2022-03,wage,5284
610,2022-03,expense,2107
610,2022-03,wage,5415
612,2022-03,expense,1652
612,2022-03,wage,5058
613,2022-03,expense,1788
613,2022-03,wage,2396
614,2022-03,expense,1862
614,2022-03,wage,3184
616,2022-03,expense,2075
616,2022-03,wage,2393
618,2022-03,expense,1761
618,2022-03,wage,3031
619,2022-03,expense,1553
619,2022-03,wage,2883
620,2022-03,expense,2391
620,2022-03,wage,2724
622,2022-03,expense,2980
622,2022-03,wage,4846
623,2022-03,expense,1909
623,2022-03,wage,2381
624,2022-03,expense,2631
624,2022-03,wage,4819
625,2022-03,expense,1866
625,2022-03,wage,2405
626,2022-03,expense,2239
626,2022-03,wage,4495
627,2022-03,expense,1798
627,2022-03,wage,4884
630,2022-03,expense,2135
630,2022-03,wage,4815
631,2022-03,expense,2117
631,2022-03,wage,3130
632,2022-03,expense,1553
632,2022-03,wage,5047
633,2022-03,expense,2471
633,2022-03,wage,5782
635,2022-03,expense,2031
635,2022-03,wage,5375
636,2022-03,expense,1425
636,2022-03,wage,3109
637,2022-03,expense,1931
637,2022-03,wage,5022
638,2022-03,expense,1498
638,2022-03,wage,3018
640,2022-03,expense,1879
640,2022-03,wage,3469
642,2022-03,expense,1388
642,2022-03,wage,3016
644,2022-03,expense,1513
644,2022-03,wage,2857
645,2022-03,expense,1580
645,2022-03,wage,5950
646,2022-03,expense,2301
646,2022-03,wage,3916
648,2022-03,expense,2161
648,2022-03,wage,4922
649,2022-03,expense,1549
649,2022-03,wage,3016
650,2022-03,expense,2876
650,2022-03,wage,5252
651,2022-03,expense,1417
651,2022-03,wage,3015
652,2022-03,expense,2335
652,2022-03,wage,3356
654,2022-03,expense,2448
654,2022-03,wage,3621
656,2022-03,expense,1713
656,2022-03,wage,4915
659,2022-03,expense,2748
659,2022-03,wage,4741
660,2022-03,expense,1880
660,2022-03,wage,4551
661,2022-03,expense,1862
661,2022-03,wage,2955
662,2022-03,expense,1498
662,2022-03,wage,5829
664,2022-03,expense,1551
664,2022-03,wage,2940
665,2022-03,expense,1806
665,2022-03,wage,2799
666,2022-03,expense,1728
666,2022-03,wage,4849
667,2022-03,expense,1867
667,2022-03,wage,2926
669,2022-03,expense,1541
669,2022-03,wage,2912
671,2022-03,expense,1555
671,2022-03,wage,2883
672,2022-03,expense,1417
672,2022-03,wage,4491
673,2022-03,expense,958
673,2022-03,wage,2190
674,2022-03,expense,1741
674,2022-03,wage,2164
675,2022-03,expense,1924
675,2022-03,wage,2109
676,2022-03,expense,818
676,2022-03,wage,2883
677,2022-03,expense,965
677,2022-03,wage,2856
678,2022-03,expense,2172
678,2022-03,wage,2370
679,2022-03,expense,1831
679,2022-03,wage,2204
680,2022-03,expense,1525
680,2022-03,wage,2181
681,2022-03,expense,2428
681,2022-03,wage,2029
682,2022-03,expense,2021
682,2022-03,wage,2084
683,2022-03,expense,1284
683,2022-03,wage,5890
684,2022-03,expense,1158
684,2022-03,wage,4843
685,2022-03,expense,1829
685,2022-03,wage,4364
686,2022-03,expense,1720
686,2022-03,wage,3035
687,2022-03,expense,2070
687,2022-03,wage,1840
688,2022-03,expense,1924
688,2022-03,wage,2079
689,2022-03,expense,1778
689,2022-03,wage,4218
690,2022-03,expense,2102
690,2022-03,wage,2114
691,2022-03,expense,1499
691,2022-03,wage,4669
692,2022-03,expense,1805
692,2022-03,wage,4594
693,2022-03,expense,1328
693,2022-03,wage,2034
694,2022-03,expense,1300
694,2022-03,wage,2009
695,2022-03,expense,1338
695,2022-03,wage,4197
696,2022-03,expense,2003
696,2022-03,wage,4105
697,2022-03,expense,2071
697,2022-03,wage,1840
698,2022-03,expense,860
698,2022-03,wage,4083
699,2022-03,expense,600
699,2022-03,wage,2706
700,2022-03,expense,1912
700,2022-03,wage,1958
701,2022-03,expense,1399
701,2022-03,wage,2017
702,2022-03,expense,557
702,2022-03,wage,4585
703,2022-03,expense,1666
703,2022-03,wage,1942
704,2022-03,expense,2139
704,2022-03,wage,1842
705,2022-03,expense,2212
705,2022-03,wage,1859
706,2022-03,expense,1402
706,2022-03,wage,1934
707,2022-03,expense,561
707,2022-03,wage,2837
708,2022-03,expense,1501
708,2022-03,wage,1916
709,2022-03,expense,1011
709,2022-03,wage,2819
710,2022-03,expense,1237
710,2022-03,wage,4723
711,2022-03,expense,662
711,2022-03,wage,3983
712,2022-03,expense,621
712,2022-03,wage,2814
713,2022-03,expense,593
713,2022-03,wage,4717
714,2022-03,expense,2804
714,2022-03,wage,3902
715,2022-03,expense,1712
715,2022-03,wage,4291
716,2022-03,expense,1097
716,2022-03,wage,4710
717,2022-03,expense,668
717,2022-03,wage,2781
718,2022-03,expense,1174
718,2022-03,wage,3072
719,2022-03,expense,2156
719,2022-03,wage,1840
720,2022-03,expense,2945
720,2022-03,wage,1962
721,2022-03,expense,661
721,2022-03,wage,4654
722,2022-03,expense,1904
722,2022-03,wage,1906
723,2022-03,expense,784
723,2022-03,wage,2766
724,2022-03,expense,1285
724,2022-03,wage,2127
725,2022-03,expense,1658
725,2022-03,wage,1914
726,2022-03,expense,1448
726,2022-03,wage,1891
727,2022-03,expense,1815
727,2022-03,wage,3590
728,2022-03,expense,1141
728,2022-03,wage,2001
729,2022-03,expense,1623
729,2022-03,wage,1848
730,2022-03,expense,2415
730,2022-03,wage,1840
731,2022-03,expense,1667
731,2022-03,wage,3880
732,2022-03,expense,1357
732,2022-03,wage,5697
733,2022-03,expense,1329
733,2022-03,wage,2059
734,2022-03,expense,1513
734,2022-03,wage,3732
735,2022-03,expense,957
735,2022-03,wage,2028
736,2022-03,expense,1222
736,2022-03,wage,2782
737,2022-03,expense,2052
737,2022-03,wage,3319
738,2022-03,expense,1913
738,2022-03,wage,2365
739,2022-03,expense,1410
739,2022-03,wage,1760
740,2022-03,expense,2100
740,2022-03,wage,1766
741,2022-03,expense,891
741,2022-03,wage,2771
742,2022-03,expense,1059
742,2022-03,wage,2739
743,2022-03,expense,1611
743,2022-03,wage,4654
744,2022-03,expense,1575
744,2022-03,wage,1844
745,2022-03,expense,1281
745,2022-03,wage,2755
746,2022-03,expense,1731
746,2022-03,wage,1840
747,2022-03,expense,1092
747,2022-03,wage,2726
748,2022-03,expense,1587
748,2022-03,wage,3663
749,2022-03,expense,600
749,2022-03,wage,2720
750,2022-03,expense,683
750,2022-03,wage,4227
751,2022-03,expense,3023
751,2022-03,wage,3863
752,2022-03,expense,937
752,2022-03,wage,4117
753,2022-03,expense,1401
753,2022-03,wage,3724
754,2022-03,expense,597
754,2022-03,wage,4547
755,2022-03,expense,1555
755,2022-03,wage,1840
758,2022-03,expense,1196
758,2022-03,wage,2581
759,2022-03,expense,2359
759,2022-03,wage,2435
763,2022-03,expense,2231
763,2022-03,wage,5504
764,2022-03,expense,1697
764,2022-03,wage,2654
765,2022-03,expense,3463
765,2022-03,wage,5254
766,2022-03,expense,2282
766,2022-03,wage,2606
767,2022-03,expense,1907
767,2022-03,wage,2665
769,2022-03,expense,1715
769,2022-03,wage,5705
770,2022-03,expense,2710
770,2022-03,wage,4191
772,2022-03,expense,2459
772,2022-03,wage,3298
775,2022-03,expense,2009
775,2022-03,wage,2565
776,2022-03,expense,2872
776,2022-03,wage,4492
777,2022-03,expense,1674
777,2022-03,wage,2624
778,2022-03,expense,2147
778,2022-03,wage,2466
779,2022-03,expense,1953
779,2022-03,wage,2621
781,2022-03,expense,1808
781,2022-03,wage,2385
782,2022-03,expense,1966
782,2022-03,wage,3394
783,2022-03,expense,1869
783,2022-03,wage,2562
784,2022-03,expense,2017
784,2022-03,wage,2534
786,2022-03,expense,1124
786,2022-03,wage,2611
787,2022-03,expense,1657
787,2022-03,wage,2596
788,2022-03,expense,2319
788,2022-03,wage,2554
795,2022-03,expense,1900
795,2022-03,wage,2527
796,2022-03,expense,2160
796,2022-03,wage,2551
797,2022-03,expense,2530
797,2022-03,wage,2423
798,2022-03,expense,2021
798,2022-03,wage,3257
800,2022-03,expense,1221
800,2022-03,wage,5637
801,2022-03,expense,1846
801,2022-03,wage,5437
803,2022-03,expense,1722
803,2022-03,wage,2593
804,2022-03,expense,2062
804,2022-03,wage,2503
805,2022-03,expense,2091
805,2022-03,wage,2577
807,2022-03,expense,1631
807,2022-03,wage,2570
809,2022-03,expense,1854
809,2022-03,wage,2501
810,2022-03,expense,1293
810,2022-03,wage,2568
811,2022-03,expense,1495
811,2022-03,wage,5489
812,2022-03,expense,2007
812,2022-03,wage,2500
813,2022-03,expense,2420
813,2022-03,wage,2447
814,2022-03,expense,2241
814,2022-03,wage,4401
815,2022-03,expense,2461
815,2022-03,wage,2452
819,2022-03,expense,1816
819,2022-03,wage,5396
820,2022-03,expense,1408
820,2022-03,wage,4296
821,2022-03,expense,1280
821,2022-03,wage,2563
822,2022-03,expense,1850
822,2022-03,wage,2433
823,2022-03,expense,1436
823,2022-03,wage,5333
826,2022-03,expense,2018
826,2022-03,wage,5175
829,2022-03,expense,1490
829,2022-03,wage,2565
830,2022-03,expense,1488
830,2022-03,wage,4416
833,2022-03,expense,1998
833,2022-03,wage,2549
835,2022-03,expense,2152
835,2022-03,wage,4010
836,2022-03,expense,2144
836,2022-03,wage,2515
837,2022-03,expense,1513
837,2022-03,wage,2509
838,2022-03,expense,1829
838,2022-03,wage,4387
840,2022-03,expense,2710
840,2022-03,wage,3958
841,2022-03,expense,1994
841,2022-03,wage,5067
843,2022-03,expense,1992
843,2022-03,wage,3253
844,2022-03,expense,2310
844,2022-03,wage,4335
845,2022-03,expense,1267
845,2022-03,wage,2491
848,2022-03,expense,1986
848,2022-03,wage,5115
849,2022-03,expense,2427
849,2022-03,wage,3359
850,2022-03,expense,2168
850,2022-03,wage,4159
851,2022-03,expense,2601
851,2022-03,wage,4120
852,2022-03,expense,1814
852,2022-03,wage,2475
854,2022-03,expense,1414
854,2022-03,wage,4366
857,2022-03,expense,2556
857,2022-03,wage,3283
861,2022-03,expense,1939
861,2022-03,wage,4135
863,2022-03,expense,2552
863,2022-03,wage,3994
865,2022-03,expense,1748
865,2022-03,wage,2473
866,2022-03,expense,2759
866,2022-03,wage,3619
868,2022-03,expense,1923
868,2022-03,wage,3869
869,2022-03,expense,1896
869,2022-03,wage,5106
870,2022-03,expense,2827
870,2022-03,wage,3379
871,2022-03,expense,1969
871,2022-03,wage,5106
873,2022-03,expense,1940
873,2022-03,wage,4291
874,2022-03,expense,2879
874,2022-03,wage,3844
877,2022-03,expense,1950
877,2022-03,wage,4132
878,2022-03,expense,1862
878,2022-03,wage,4025
879,2022-03,expense,2225
879,2022-03,wage,4053
880,2022-03,expense,1626
880,2022-03,wage,4088
881,2022-03,expense,2136
881,2022-03,wage,3670
882,2022-03,expense,1526
882,2022-03,wage,5033
888,2022-03,expense,2043
888,2022-03,wage,5033
889,2022-03,expense,1486
889,2022-03,wage,4169
890,2022-03,expense,2815
890,2022-03,wage,4500
891,2022-03,expense,1795
891,2022-03,wage,4773
893,2022-03,expense,2652
893,2022-03,wage,4277
894,2022-03,expense,1887
894,2022-03,wage,3744
895,2022-03,expense,2137
895,2022-03,wage,3658
898,2022-03,expense,1887
898,2022-03,wage,4112
899,2022-03,expense,2003
899,2022-03,wage,4008
903,2022-03,expense,1544
903,2022-03,wage,4082
904,2022-03,expense,1700
904,2022-03,wage,4078
905,2022-03,expense,1854
905,2022-03,wage,3589
906,2022-03,expense,2379
906,2022-03,wage,2550
908,2022-03,expense,1886
908,2022-03,wage,3577
910,2022-03,expense,2518
910,2022-03,wage,3507
912,2022-03,expense,2731
912,2022-03,wage,3796
913,2022-03,expense,1182
913,2022-03,wage,4068
914,2022-03,expense,1796
914,2022-03,wage,4912
915,2022-03,expense,2289
915,2022-03,wage,2902
916,2022-03,expense,2404
916,2022-03,wage,3375
917,2022-03,expense,1923
917,2022-03,wage,3498
918,2022-03,expense,2174
918,2022-03,wage,4306
921,2022-03,expense,2221
921,2022-03,wage,3340
922,2022-03,expense,1607
922,2022-03,wage,4046
926,2022-03,expense,620
926,2022-03,wage,2371
927,2022-03,expense,622
927,2022-03,wage,3998
928,2022-03,expense,1716
928,2022-03,wage,3305
929,2022-03,expense,1685
929,2022-03,wage,1859
930,2022-03,expense,712
930,2022-03,wage,2246
931,2022-03,expense,2022
931,2022-03,wage,2011
932,2022-03,expense,1931
932,2022-03,wage,2130
933,2022-03,expense,1165
933,2022-03,wage,2336
934,2022-03,expense,1732
934,2022-03,wage,4337
935,2022-03,expense,1374
935,2022-03,wage,2103
936,2022-03,expense,1555
936,2022-03,wage,3759
937,2022-03,expense,1244
937,2022-03,wage,3930
938,2022-03,expense,1996
938,2022-03,wage,1680
939,2022-03,expense,2083
939,2022-03,wage,1760
940,2022-03,expense,1549
940,2022-03,wage,2916
941,2022-03,expense,2102
941,2022-03,wage,3249
942,2022-03,expense,2108
942,2022-03,wage,2080
943,2022-03,expense,1547
943,2022-03,wage,3404
944,2022-03,expense,1980
944,2022-03,wage,3045
945,2022-03,expense,1877
945,2022-03,wage,2971
946,2022-03,expense,844
946,2022-03,wage,2333
947,2022-03,expense,1429
947,2022-03,wage,2332
948,2022-03,expense,2185
948,2022-03,wage,2800
949,2022-03,expense,1503
949,2022-03,wage,2119
950,2022-03,expense,1109
950,2022-03,wage,3909
951,2022-03,expense,2301
951,2022-03,wage,2277
952,2022-03,expense,1066
952,2022-03,wage,2330
953,2022-03,expense,2504
953,2022-03,wage,2414
954,2022-03,expense,1711
954,2022-03,wage,3306
955,2022-03,expense,1470
955,2022-03,wage,4255
956,2022-03,expense,1032
956,2022-03,wage,4077
957,2022-03,expense,1689
957,2022-03,wage,2093
958,2022-03,expense,1332
958,2022-03,wage,3927
959,2022-03,expense,1701
959,2022-03,wage,1993
960,2022-03,expense,1827
960,2022-03,wage,1927
961,2022-03,expense,1134
961,2022-03,wage,4002
962,2022-03,expense,1835
962,2022-03,wage,1840
963,2022-03,expense,603
963,2022-03,wage,2328
964,2022-03,expense,1597
964,2022-03,wage,1942
965,2022-03,expense,613
965,2022-03,wage,2305
966,2022-03,expense,648
966,2022-03,wage,1840
967,2022-03,expense,2154
967,2022-03,wage,1840
968,2022-03,expense,2110
968,2022-03,wage,1859
969,2022-03,expense,1219
969,2022-03,wage,3848
970,2022-03,expense,1010
970,2022-03,wage,2278
971,2022-03,expense,1269
971,2022-03,wage,2179
972,2022-03,expense,1581
972,2022-03,wage,2026
973,2022-03,expense,1205
973,2022-03,wage,3830
974,2022-03,expense,1248
974,2022-03,wage,3046
975,2022-03,expense,1312
975,2022-03,wage,2273
976,2022-03,expense,1167
976,2022-03,wage,3790
977,2022-03,expense,1477
977,2022-03,wage,3033
978,2022-03,expense,1484
978,2022-03,wage,2008
979,2022-03,expense,1366
979,2022-03,wage,2004
980,2022-03,expense,1950
980,2022-03,wage,2021
981,2022-03,expense,1607
981,2022-03,wage,1917
982,2022-03,expense,1103
982,2022-03,wage,3726
983,2022-03,expense,1121
983,2022-03,wage,4118
984,2022-03,expense,1754
984,2022-03,wage,1841
985,2022-03,expense,1682
985,2022-03,wage,2281
986,2022-03,expense,1795
986,2022-03,wage,3607
987,2022-03,expense,1097
987,2022-03,wage,3642
988,2022-03,expense,1191
988,2022-03,wage,2277
989,2022-03,expense,1993
989,2022-03,wage,1872
990,2022-03,expense,2290
990,2022-03,wage,1840
991,2022-03,expense,2210
991,2022-03,wage,1840
992,2022-03,expense,1192
992,2022-03,wage,3591
993,2022-03,expense,1995
993,2022-03,wage,2185
994,2022-03,expense,1943
994,2022-03,wage,1859
995,2022-03,expense,1707
995,2022-03,wage,1859
996,2022-03,expense,1621
996,2022-03,wage,1840
997,2022-03,expense,1536
997,2022-03,wage,4061
998,2022-03,expense,1850
998,2022-03,wage,2969
999,2022-03,expense,1309
999,2022-03,wage,3552
1000,2022-03,expense,2098
1000,2022-03,wage,2323
1001,2022-03,expense,770
1001,2022-03,wage,3742
1002,2022-03,expense,1470
1002,2022-03,wage,2256
1003,2022-03,expense,1720
1003,2022-03,wage,1840
1004,2022-03,expense,1023
1004,2022-03,wage,2250
1005,2022-03,expense,1607
1005,2022-03,wage,2789
1006,2022-03,expense,1764
1006,2022-03,wage,1840
1007,2022-03,expense,2344
1007,2022-03,wage,1840
1008,2022-03,expense,1387
1008,2022-03,wage,3778
1009,2022-03,expense,1765
1009,2022-03,wage,1859
1010,2022-03,expense,1317
1010,2022-03,wage,2220
0,2022-04,expense,1078
0,2022-04,wage,8637
1,2022-04,expense,1365
1,2022-04,wage,7590
2,2022-04,expense,1200
2,2022-04,wage,6652
3,2022-04,expense,1195
3,2022-04,wage,6429
4,2022-04,expense,1949
4,2022-04,wage,8335
5,2022-04,expense,1472
5,2022-04,wage,1680
6,2022-04,expense,1599
6,2022-04,wage,1790
7,2022-04,expense,2199
7,2022-04,wage,5644
8,2022-04,expense,2028
8,2022-04,wage,3349
9,2022-04,expense,1317
9,2022-04,wage,12040
10,2022-04,expense,1378
10,2022-04,wage,6207
11,2022-04,expense,1198
11,2022-04,wage,6581
12,2022-04,expense,1470
12,2022-04,wage,6280
13,2022-04,expense,2331
13,2022-04,wage,5415
14,2022-04,expense,2021
14,2022-04,wage,6701
15,2022-04,expense,1400
15,2022-04,wage,6199
16,2022-04,expense,1262
16,2022-04,wage,9189
17,2022-04,expense,1154
17,2022-04,wage,16800
18,2022-04,expense,1639
18,2022-04,wage,16800
19,2022-04,expense,1477
19,2022-04,wage,8570
20,2022-04,expense,1317
20,2022-04,wage,5578
21,2022-04,expense,1782
21,2022-04,wage,2200
22,2022-04,expense,1998
22,2022-04,wage,3315
23,2022-04,expense,1553
23,2022-04,wage,5099
24,2022-04,expense,1264
24,2022-04,wage,7623
25,2022-04,expense,1288
25,2022-04,wage,5460
26,2022-04,expense,1714
26,2022-04,wage,5126
27,2022-04,expense,1458
27,2022-04,wage,5851
28,2022-04,expense,1353
28,2022-04,wage,12950
29,2022-04,expense,1075
29,2022-04,wage,4270
30,2022-04,expense,1651
30,2022-04,wage,1944
31,2022-04,expense,1318
31,2022-04,wage,14101
32,2022-04,expense,1214
32,2022-04,wage,5695
33,2022-04,expense,1159
33,2022-04,wage,11483
34,2022-04,expense,1765
34,2022-04,wage,4043
35,2022-04,expense,1472
35,2022-04,wage,1836
36,2022-04,expense,1139
36,2022-04,wage,13941
37,2022-04,expense,1703
37,2022-04,wage,5690
38,2022-04,expense,1413
38,2022-04,wage,4727
39,2022-04,expense,1491
39,2022-04,wage,3810
40,2022-04,expense,1829
40,2022-04,wage,2044
41,2022-04,expense,1592
41,2022-04,wage,1838
42,2022-04,expense,1084
42,2022-04,wage,5497
43,2022-04,expense,1448
43,2022-04,wage,11165
45,2022-04,expense,1368
45,2022-04,wage,13695
46,2022-04,expense,1471
46,2022-04,wage,5446
47,2022-04,expense,1504
47,2022-04,wage,5032
48,2022-04,expense,1584
48,2022-04,wage,4882
49,2022-04,expense,1416
49,2022-04,wage,13627
50,2022-04,expense,1658
50,2022-04,wage,4601
51,2022-04,expense,1330
51,2022-04,wage,12619
52,2022-04,expense,1845
52,2022-04,wage,2509
53,2022-04,expense,1243
53,2022-04,wage,4069
54,2022-04,expense,2252
54,2022-04,wage,7838
55,2022-04,expense,1794
55,2022-04,wage,1859
56,2022-04,expense,1861
56,2022-04,wage,3266
57,2022-04,expense,1493
57,2022-04,wage,10799
58,2022-04,expense,1437
58,2022-04,wage,13406
59,2022-04,expense,1458
59,2022-04,wage,10887
60,2022-04,expense,2010
60,2022-04,wage,4703
61,2022-04,expense,1556
61,2022-04,wage,4724
62,2022-04,expense,1439
62,2022-04,wage,7299
63,2022-04,expense,1545
63,2022-04,wage,4660
64,2022-04,expense,1550
64,2022-04,wage,4470
65,2022-04,expense,1462
65,2022-04,wage,4398
66,2022-04,expense,2138
66,2022-04,wage,6495
67,2022-04,expense,1395
67,2022-04,wage,4383
68,2022-04,expense,1408
68,2022-04,wage,4266
69,2022-04,expense,2083
69,2022-04,wage,4065
70,2022-04,expense,1547
70,2022-04,wage,2457
71,2022-04,expense,1716
71,2022-04,wage,2448
72,2022-04,expense,1516
72,2022-04,wage,10270
73,2022-04,expense,1531
73,2022-04,wage,6773
74,2022-04,expense,1797
74,2022-04,wage,1698
75,2022-04,expense,2074
75,2022-04,wage,2692
76,2022-04,expense,1226
76,2022-04,wage,4244
77,2022-04,expense,1566
77,2022-04,wage,4408
78,2022-04,expense,1387
78,2022-04,wage,12591
79,2022-04,expense,1246
79,2022-04,wage,5498
80,2022-04,expense,1367
80,2022-04,wage,4175
81,2022-04,expense,1897
81,2022-04,wage,5315
82,2022-04,expense,2269
82,2022-04,wage,5812
83,2022-04,expense,955
83,2022-04,wage,5399
84,2022-04,expense,1453
84,2022-04,wage,4069
85,2022-04,expense,2052
85,2022-04,wage,4029
86,2022-04,expense,1384
